id,name,text,text_jp
$C3510_MAIN_1600_1710_00_yfi,Yuffie,"If he uses it, this Planet’s toast.",使われたら　この星は大変なことになる
$C3510_MAIN_1600_1800_00_yfi,Yuffie,She said a Cetra can stop it.,それを　セトラは防ぐことができる<br>って言ってた
$C3510_MAIN_1600_1900_00_cld,Cloud,Where’s this city?,都はどこだ？
$C3510_MAIN_1600_2000_00_red,Red XIII,Only Aerith knows.,エアリスしか知らないよ
$C3510_MAIN_1600_2100_00_tif,Tifa,The fog’s so thick we got separated.,霧が濃くて　はぐれちゃって
$C3510_MAIN_1600_2200_00_tif,Tifa,She went off on her own.,ひとりで行かせちゃった
$C3510_MAIN_1600_2300_00_cld,Cloud,We’d better hurry.,急いだほうがいいな
$C3510_MAIN_1600_2400_00_cld,Cloud,That way.,あっちだ
$C3510_MAIN_1600_2500_00_blt,Barret,You sound damn sure of yourself.,やけに自信たっぷりじゃねえか
$C3510_MAIN_1600_2600_00_cld,Cloud,It’s fate guiding me.,運命の導きだ
$C3510_MAIN_1700_0100_00_yfi,Yuffie,"Hey, Cloud, Aerith told me something.",ねえ　クラウド<br>エアリスから聞いたよ
$C3510_MAIN_1700_0200_00_yfi,Yuffie,She said Sephiroth totally trashed you at the Temple of the Ancients?,古代種の神殿で　セフィロスに<br>ギッタギタにやられたんだって？
$C3510_MAIN_1700_0300_00_cld,Cloud,"No, that’s not how it went.",いや　そんなことはなかったはずだ
$C3510_MAIN_1700_0400_00_yfi,Yuffie,"Oh, really? Then why’d you hand over the black materia?",おろ～　じゃあ<br>黒マテリアはなんで渡したの？
$C3510_MAIN_1700_0500_00_cld,Cloud,That’s...,それは……
$C3510_MAIN_1700_0600_00_yfi,Yuffie,"No point actin’ cool about it now, right?",いまさら　カッコつけなくていいんじゃないの？
$C3510_MAIN_1700_0700_00_cld,Cloud,"Yeah, you’re right. He beat me senseless and took it.",そうだな<br>ギッタギタにやられて　とられた
$C3510_MAIN_1700_0800_00_cld,Cloud,Sorry.,すまなかった
$C3510_MAIN_1700_0900_00_yfi,Yuffie,I’m sorry I couldn’t back you up.,アタシも応援に行けなくてごめんよ
$C3510_MAIN_1800_0100_00_blt,Barret,You been dreamin’ this whole time?,おまえ　ずっと夢でも見てたのか？
$C3510_MAIN_1800_0110_00_blt,Barret,Eyes were dartin’ around while you slept.,寝たまんま　目玉だけ動いてたぜ
$C3510_MAIN_1800_0200_00_cld,Cloud,I don’t think it was a dream.,夢とは違うと思う
$C3510_MAIN_1800_0300_00_blt,Barret,"So you saw somethin’, huh?",なにか見てたのは　当たりか
$C3510_MAIN_1800_0400_00_cld,Cloud,Yeah. I was in another world.,ああ　別の世界にいた
$C3510_MAIN_1800_0500_00_cld,Cloud,Seems this Planet’s got multiple worlds.,この星には　世界がいくつもあるらしい
$C3510_MAIN_1800_0600_00_blt,Barret,That so...,そうか……
$C3510_MAIN_1800_0700_00_cld,Cloud,"Can’t explain it well, though.",うまく説明できそうにないけどな
$C3510_MAIN_1800_0800_00_blt,Barret,"Yeah, and I ain’t in the mood to hear it right now.",ああ　オレもいまは聞きたくねえ
$C3510_MAIN_1900_0100_00_red,Red XIII,"Cloud, this fog...it’s not normal, is it?",クラウド　この霧……普通じゃないよね
$C3510_MAIN_1900_0200_00_cld,Cloud,No.,ああ
$C3510_MAIN_1900_0300_00_red,Red XIII,Doesn’t it look like Feelers sometimes?,ときどき　フィーラーに見えないかい？
$C3510_MAIN_1900_0400_00_cld,Cloud,"Yeah, I see it.",見える
$C3510_MAIN_1900_0500_00_red,Red XIII,Feelers are fate’s enforcers.,フィーラーは運命の番人
$C3510_MAIN_1900_0600_00_red,Red XIII,So getting lost and separated from Aerith—maybe that’s our fate.,じゃあ　エアリスとはぐれて迷うことが<br>オイラたちの運命ってことかな
$C3510_MAIN_1900_0700_00_cld,Cloud,Who knows.,さあな
$C3510_MAIN_1900_0800_00_red,Red XIII,I’m worried...,オイラ　不安だよ……
$C3510_MAIN_2000_0100_00_tif,Tifa,"Cloud, listen.",クラウド　あのね
$C3510_MAIN_2000_0200_00_tif,Tifa,"If you feel sick or get weird thoughts, tell us right away, okay?",具合が悪くなったり　変な考えが頭に浮かんだら<br>すぐに私たちに話してね
$C3510_MAIN_2000_0300_00_cld,Cloud,Weird thoughts?,変な考えって？
$C3510_MAIN_2000_0400_00_tif,Tifa,Like...thinking I’m a fake or something.,たとえば……<br>私がニセモノだと思うとか
$C3510_MAIN_2000_0500_00_cld,Cloud,Sorry about that.,悪かった
$C3510_MAIN_2000_0600_00_tif,Tifa,I don’t want you to feel bad—just talk to us. Me or anyone else.,悪いと思わずに相談してほしいの<br>私でも　ほかの誰かでも
$C3510_MAIN_2000_0700_00_cld,Cloud,"Yeah, I will.",ああ　そうする
$C3510_MAIN_2100_0100_00_cat,Cait Sith,"Cloud, sir...",クラウドさん……
$C3510_MAIN_2100_0200_00_cat,Cait Sith,"I’ve apologized to everyone else, but I figured I hadn’t gotten to you yet.",みなさんには謝ったんですけど<br>クラウドさんには　まだやったと思いまして
$C3510_MAIN_2100_0300_00_cat,Cait Sith,"About that mess at the Gold Saucer—awful sorry, I am!",ゴールドソーサーでのこと<br>えらい　すいません
$C3510_MAIN_2100_0400_00_cat,Cait Sith,"The Keystone’s dangerous, aye? Thought it’d be better off with Shinra first.",キーストーンは危険な代物やって<br>神羅に先に渡したほうがいい思いましたんや
$C3510_MAIN_2100_0500_00_cld,Cloud,It’s fine. Forget it.,もういい　忘れる
$C3510_MAIN_2100_0600_00_cat,Cait Sith,"Thanks a bunch! You’re a generous one, Cloud!",おおきに　クラウドさんは寛大ですなあ
$C3510_MAIN_2100_0700_00_cld,Cloud,"No, I just don’t have the energy to dwell on what you did.",いや　おまえのしたことを<br>どうこう考える余裕がないんだ
$C3510_MAIN_2100_0800_00_cat,Cait Sith,"Aye, fair enough...But if that’s the case, leave the support to me!",そうですか……でも　そういうことでしたら<br>サポートは　ボクにおまかせを！
$C3510_MAIN_2200_0100_00_vin,Vincent,A place where the Ancients once gathered and offered their prayers.,かつて古代種が集い　祈りを捧げたという
$C3510_MAIN_2200_0110_00_vin,Vincent,The Forgotten City.,忘らるる都
$C3510_MAIN_2200_0200_00_vin,Vincent,To see it with my own eyes...,この目で見られるとはな
$C3510_MAIN_2300_0000_05_tif,Tifa,FOREE_1656,FOREE_1656
$C3510_MAIN_2300_0100_00_tif,Tifa,This is...it?,ここが……そう？
$C3510_MAIN_2300_0200_00_red,Red XIII,"Oh, I get it!",ああ　そうか！
$C3510_MAIN_2300_0300_00_red,Red XIII,"Yeah, this has to be it. The city’s called the ""Forgotten City.""",うん　きっとここが正解<br>街の名前は　『忘らるる都』
$C3510_MAIN_2300_0400_00_red,Red XIII,Gramps told me there’s a Cetra city known by that name.,そう呼ばれる　セトラの都があるって<br>じっちゃんに聞いたことがあるよ
$C3510_MAIN_2300_0500_00_yfi,Yuffie,"There’s gotta be an altar here too, right? The vibe’s perfect!",ぜったい　祭壇もあるよね<br>雰囲気バッチリ！
$C3510_MAIN_2300_0600_00_blt,Barret,"Alright, let’s find Aerith!",よし　エアリスを探そうぜ
$C3510_MAIN_2300_0700_00_blt,Barret,Feelers again? They’re really gettin’ in the way now!,フィーラーかよ<br>また　ずいぶん邪魔してくれるじゃねえか
$C3510_MAIN_2300_0800_00_tif,Tifa,These Feelers...,このフィーラー……
$C3510_MAIN_2300_0900_00_cld,Cloud,"Yeah, the black ones aren’t fate’s enforcers.",ああ　黒いやつは運命の番人なんかじゃない
$C3510_MAIN_2300_1000_00_cld,Cloud,They’re Sephiroth’s pawns.,これは　セフィロスの手先だ
$C3510_MAIN_2300_1100_00_sep,Sephiroth,"Hurry, Cloud.",早く来い　クラウド
$C3510_MAIN_2300_1100_05_cld,Cloud,FOREE_1668,FOREE_1668
$C3510_MAIN_2400_0000_02_blt,Barret,FOREE_1669,FOREE_1669
$C3510_MAIN_2400_0000_03_cld,Cloud,FOREE_1670,FOREE_1670
$C3510_MAIN_2400_0000_06_tif,Tifa,FOREE_1671,FOREE_1671
$C3510_MAIN_2400_0000_08_cat,Cait Sith,FOREE_1672,FOREE_1672
$C3510_MAIN_2400_0000_10_red,Red XIII,FOREE_1673,FOREE_1673
$C3510_MAIN_2400_0000_12_yfi,Yuffie,FOREE_1674,FOREE_1674
$C3510_MAIN_2400_0100_00_blt,Barret,What’s that supposed to mean?,なんだよ？
$C3510_MAIN_2400_0200_00_red,Red XIII,This is...!,これって……！
$C3510_MAIN_2400_0200_01_cld,Cloud,FOREE_1677,FOREE_1677
$C3510_MAIN_2400_0200_03_tif,Tifa,FOREE_1678,FOREE_1678
$C3510_MAIN_2400_0200_05_blt,Barret,FOREE_1679,FOREE_1679
$C3510_MAIN_2400_0200_06_cat,Cait Sith,FOREE_1680,FOREE_1680
$C3510_MAIN_2400_0200_07_red,Red XIII,FOREE_1681,FOREE_1681
$C3510_MAIN_2400_0200_08_yfi,Yuffie,FOREE_1682,FOREE_1682
$C3510_MAIN_2400_0200_11_cld,Cloud,FOREE_1683,FOREE_1683
$C3510_MAIN_2400_0200_13_tif,Tifa,FOREE_1684,FOREE_1684
$C3510_MAIN_2400_0200_15_blt,Barret,FOREE_1685,FOREE_1685
$C3510_MAIN_2400_0200_16_cat,Cait Sith,FOREE_1686,FOREE_1686
$C3510_MAIN_2400_0200_17_red,Red XIII,FOREE_1687,FOREE_1687
$C3510_MAIN_2400_0200_18_yfi,Yuffie,FOREE_1688,FOREE_1688
$C3510_MAIN_2400_0300_00_cld,Cloud,Sephiroth,セフィロス
$C3510_MAIN_2400_0300_11_sep,Sephiroth,FOREE_1690,FOREE_1690
$C3510_MAIN_2400_0400_00_sep,Sephiroth,"Aerith, you’d better pray.",エアリス　祈るがいい
$C3510_MAIN_2400_0500_00_sep,Sephiroth,Reunion,リユニオン
$C3510_MAIN_2400_0600_00_sep,Sephiroth,The worlds will intertwine and merge.,世界は交わり　融合する
$C3510_MAIN_2400_0700_00_sep,Sephiroth,"Anger and sorrow amplify, becoming the planet’s strength.",怒りと悲しみは増幅し　星の力となるのだ
$C3510_MAIN_2400_0800_00_cld,Cloud,FOREE_1695,FOREE_1695
$C3510_MAIN_2400_0800_03_tif,Tifa,FOREE_1696,FOREE_1696
$C3510_MAIN_2400_0800_05_blt,Barret,FOREE_1697,FOREE_1697
$C3510_MAIN_2400_0800_07_cat,Cait Sith,FOREE_1698,FOREE_1698
$C3510_MAIN_2400_0800_09_red,Red XIII,FOREE_1699,FOREE_1699
$C3510_MAIN_2400_0800_11_yfi,Yuffie,FOREE_1700,FOREE_1700
$C3510_MAIN_2400_0900_00_cld,Cloud,FOREE_1701,FOREE_1701
$C3510_MAIN_2400_0900_03_tif,Tifa,FOREE_1702,FOREE_1702
$C3510_MAIN_2400_0900_05_blt,Barret,FOREE_1703,FOREE_1703
$C3510_MAIN_2400_0900_07_cat,Cait Sith,FOREE_1704,FOREE_1704
$C3510_MAIN_2400_0900_09_red,Red XIII,FOREE_1705,FOREE_1705
$C3510_MAIN_2400_0900_11_yfi,Yuffie,FOREE_1706,FOREE_1706
$C3510_MAIN_2400_1000_00_cld,Cloud,FOREE_1707,FOREE_1707
$C3510_MAIN_2600_0100_00_red,Red XIII,The Feelers...They’re white.,フィーラー　白いね
$C3510_MAIN_2600_0200_00_cld,Cloud,"Yeah, they’re on guard.",ああ　警戒されている
$C3510_MAIN_2600_0300_00_cld,Cloud,Here they come!,来るぞ！
$C3510_MAIN_2650_0100_00_tif,Tifa,Did something change?,様子が変わった？
$C3510_MAIN_2650_0200_00_yfi,Yuffie,"How’s it look? Pretty good, huh?",どーよ　イイ感じ？
$C3510_MAIN_2650_0300_00_blt,Barret,Let’s keep it rollin’!,どんどん行くぜ！
$C3510_MAIN_2650_0400_00_red,Red XIII,We’ve gotta take ‘em down fast!,早くやっつけないと！
$C3510_MAIN_2650_0500_00_cat,Cait Sith,We’ve got this in the bag!,これはもろたで！
$C3510_MAIN_2650_0600_00_cld,Cloud,We’ll push through.,押し切るぞ
$C3510_MAIN_2650_0700_00_cld,Cloud,Keep charging ahead.,このまま突き進む
$C3510_MAIN_2650_0800_00_cld,Cloud,They won’t take us down.,やられはしない
$C3510_MAIN_2650_0900_00_tif,Tifa,I won’t lose!,負けないよ！
$C3510_MAIN_2650_1000_00_tif,Tifa,I’ll get through this!,乗り越えてみせる
$C3510_MAIN_2650_1100_00_tif,Tifa,Move it!,そこをどいて！
$C3510_MAIN_2650_1200_00_blt,Barret,Don’t get in my way!,邪魔すんじゃねえ！
$C3510_MAIN_2650_1300_00_blt,Barret,No way I’m losin’!,意地でも負けっかよ！
$C3510_MAIN_2650_1400_00_blt,Barret,Outta the way!,どけどけー！
$C3510_MAIN_2650_1500_00_yfi,Yuffie,I’ll beat ‘em to a pulp!,ボッコボコにしてやる！
$C3510_MAIN_2650_1600_00_yfi,Yuffie,Wutai’s pride is on the line!,ウータイの意地　見せたげる！
$C3510_MAIN_2650_1700_00_yfi,Yuffie,Don’t mess with a ninja!,シノビ　なめんな～！
$C3510_MAIN_2650_1800_00_red,Red XIII,I’m not giving up!,あきらめないぞ
$C3510_MAIN_2650_1900_00_red,Red XIII,I’m fired up!,燃えてきた～！
$C3510_MAIN_2650_2000_00_red,Red XIII,I won’t run away!,オイラは逃げない
$C3510_MAIN_2650_2100_00_cat,Cait Sith,Time to dig in!,ツッコミどころや！
$C3510_MAIN_2650_2200_00_cat,Cait Sith,"Don’t get in my way, aye!",邪魔せんとってや～
$C3510_MAIN_2650_2300_00_cat,Cait Sith,"Feelin’ pretty good, eh?",ええ感じとちゃいます？
$C3510_MAIN_2700_0100_00_yfi,Yuffie,FOREE_1734,FOREE_1734
$C3510_MAIN_2700_0200_00_blt,Barret,Here we go again—the Wall of Fate!,まただ　運命の壁ってやつだ
$C3510_MAIN_2700_0300_00_tif,Tifa,Aerith!,エアリス！
$C3510_MAIN_2700_0300_05_red,Red XIII,FOREE_1737,FOREE_1737
$C3510_MAIN_2700_0300_09_red,Red XIII,FOREE_1738,FOREE_1738
$C3510_MAIN_2700_0400_00_red,Red XIII,How do we break through?,どうやって開けばいい？
$C3510_MAIN_2700_0500_00_blt,Barret,Leave it to me!,まかせろ
$C3510_MAIN_2700_0510_00_blt,Barret,We’ve smashed through stuff like this tons of times!,こんなの　何度も越えてきたぜ
$C3510_MAIN_2700_0600_00_blt,Barret,"""Daddy’s off to work!""—that’s the vibe!",父ちゃん　行ってきまーす<br>ってなもんよ
$C3510_MAIN_2700_0700_00_blt,Barret,FOREE_1743,FOREE_1743
$C3510_MAIN_2700_0800_00_yfi,Yuffie,"No way, I’m out!",むりむり　やめた！
$C3510_MAIN_2700_0900_00_tif,Tifa,Aerith...,エアリス……
$C3510_MAIN_2700_1000_00_cld,Cloud,Aerith,エアリス
$C3510_MAIN_2700_1000_05_cld,Cloud,FOREE_1747,FOREE_1747
$C3510_MAIN_2700_1100_00_tif,Tifa,Aerith!,エアリス！
$C3510_MAIN_2700_1200_00_yfi,Yuffie,Aerith!,エアリス！
$C3510_MAIN_2700_1300_00_red,Red XIII,Aerith!,エアリス！
$C3510_MAIN_2700_1400_00_blt,Barret,Aerith!,エアリス！
$C3510_MAIN_2700_1410_00_cat,Cait Sith,Miss Aerith!,エアリスはん！
$C3510_MAIN_2700_1500_00_cld,Cloud,Aerith!,エアリス！
$C3510_MAIN_2700_1600_00_blt,Barret,"Cloud, go!",クラウド　行け！
$C3510_MAIN_2700_1700_00_tif,Tifa,FOREE_1755,FOREE_1755
$C3510_MAIN_2700_1800_00_vin,Vincent,"Cloud, go.",クラウド　行け
$C3510_MAIN_2900_0100_00_art,<i>Aerith</i>,"<i>O Planet, O Cetra...</i>",<i>星よ　セトラたちよ</i>
$C3510_MAIN_2900_0200_00_art,<i>Aerith</i>,"<i>Please, lend me your strength.</i>",<i>どうか　力を貸してください</i>
$C3510_MAIN_2900_0600_00_art,<i>Aerith</i>,<i>I’m the last of the Cetra now.</i>,<i>もう　セトラは　わたししかいません</i>
$C3510_MAIN_2900_0700_00_art,<i>Aerith</i>,"<i>And yet, I don’t even know the words to pray.</i>",<i>それなのに　祈りの言葉も知りません</i>
$C3510_MAIN_2900_1000_00_art,<i>Aerith</i>,<i>I love everyone.</i>,<i>みんなが　好きなんです</i>
$C3510_MAIN_2900_1100_00_art,<i>Aerith</i>,<i>That’s why I want to protect them.</i>,<i>だから　守りたい</i>
$C3510_MAIN_2900_1200_00_art,<i>Aerith</i>,<i>That’s my only wish.</i>,<i>望みは　それだけです</i>
$C3510_MAIN_2900_1300_00_art,<i>Aerith</i>,"<i>O Planet, O Cetra...</i>",<i>星よ　セトラたちよ</i>
$C3510_MAIN_2900_1400_00_art,<i>Aerith</i>,"<i>Please, teach me.</i>",<i>教えてください</i>
$C3510_MAIN_3000_0100_00_cld,Cloud,FOREE_1766,FOREE_1766
$C3510_MAIN_3000_0200_00_cld,Cloud,FOREE_1767,FOREE_1767
$C3510_MAIN_3000_0300_00_cld,Cloud,FOREE_1768,FOREE_1768
$C3510_MAIN_3000_0400_00_cld,Cloud,FOREE_1769,FOREE_1769
$C3510_MAIN_3100_0000_03_cld,Cloud,FOREE_1770,FOREE_1770
$C3510_MAIN_3100_0000_05_cld,Cloud,FOREE_1771,FOREE_1771
$C3510_MAIN_3100_0100_00_cld,Cloud,FOREE_1772,FOREE_1772
$C3510_MAIN_3100_0100_11_cld,Cloud,FOREE_1773,FOREE_1773
$C3510_MAIN_3100_0200_00_cld,Cloud,Sephiroth!,セフィロス！
$C3510_MAIN_3100_0200_07_cld,Cloud,FOREE_1775,FOREE_1775
$C3510_MAIN_3100_0300_00_cld,Cloud,FOREE_1776,FOREE_1776
$C3510_MAIN_3100_0500_00_cld,Cloud,Aerith!,エアリス！
$C3510_MAIN_3100_0500_05_cld,Cloud,FOREE_1778,FOREE_1778
$C3510_MAIN_3100_0600_00_sep,Sephiroth,FOREE_1779,FOREE_1779
$C3510_MAIN_3100_0600_05_cld,Cloud,FOREE_1780,FOREE_1780
$C3510_MAIN_3100_0700_00_sep,Sephiroth,Don’t grieve.,悲しむな
$C3510_MAIN_3100_0700_05_cld,Cloud,FOREE_1782,FOREE_1782
$C3510_MAIN_3100_0800_00_sep,Sephiroth,Stop pretending to be angry.,怒るふりもやめろ
$C3510_MAIN_3100_0900_00_sep,Sephiroth,You have nothing.,おまえには　なにもない
$C3510_MAIN_3100_0900_07_cld,Cloud,FOREE_1785,FOREE_1785
$C3510_MAIN_3100_1000_00_art,Aerith,"Cloud, you’ll gonna be fine.",クラウドは　だいじょうぶ
$C3510_MAIN_3100_1000_05_cld,Cloud,FOREE_1787,FOREE_1787
$C3510_MAIN_3100_1000_09_cld,Cloud,FOREE_1788,FOREE_1788
$C3510_MAIN_3100_1100_00_cld,Cloud,Aerith...,エアリス……
$C3510_MAIN_3100_1100_11_blt,Barret,FOREE_1790,FOREE_1790
$C3510_MAIN_3100_1200_00_tif,Tifa,Aerith!,エアリス！
$C3510_MAIN_3100_1300_00_blt,Barret,You bastard!,てめえ！
$C3510_MAIN_3100_1400_00_sep,Sephiroth,"So, here it begins.",さあ　始まるぞ
$C3510_MAIN_3100_1500_00_sep,Sephiroth,Worlds brimming with every emotion will collide.,あらゆる情を乗せた世界が混ざり合うのだ
$C3510_MAIN_3100_1600_00_sep,Sephiroth,Negative emotions run deep.,負の感情は強い
$C3510_MAIN_3100_1700_00_sep,Sephiroth,"They swallow petty joys, turning them into anger, sorrow, and hatred.",ちっぽけな喜びなど飲み込んでしまい<br>そればかりか　怒り　悲しみ　憎悪に変える
$C3510_MAIN_3100_1800_00_sep,Sephiroth,"Ah, what a powerful resonance.",ああ　なんと強い波動だろう
$C3510_MAIN_3100_1900_00_cld,Cloud,Hold on.,待ってろ
$C3510_MAIN_3100_1900_11_cld,Cloud,FOREE_1799,FOREE_1799
$C3510_MAIN_3100_2000_00_sep,Sephiroth,"Though, you might not even notice.",もっとも　おまえは気づかないかもしれない
$C3510_MAIN_3100_2200_00_cld,Cloud,Shut up!,だまれ！
$C3510_MAIN_3100_2200_05_sep,Sephiroth,FOREE_1802,FOREE_1802
$C3510_MAIN_3100_2300_00_sep,Sephiroth,Because...,なぜなら
$C3510_MAIN_3100_2400_00_sep,Sephiroth,You’re just a puppet.,おまえは人形だ
$C3510_MAIN_3130_0000_11_cld,Cloud,FOREE_1805,FOREE_1805
$C3510_MAIN_3130_0100_05_cld,Cloud,FOREE_1806,FOREE_1806
$C3510_MAIN_3130_0100_10_cld,Cloud,FOREE_1807,FOREE_1807
$C3510_MAIN_3130_0200_00_blt,Barret,You okay!?,大丈夫か！
$C3510_MAIN_3130_0300_00_cld,Cloud,Yeah.,ああ
$C3510_MAIN_3130_0300_07_cld,Cloud,FOREE_1810,FOREE_1810
$C3510_MAIN_3130_0300_13_cld,Cloud,FOREE_1811,FOREE_1811
$C3510_MAIN_3140_0100_00_blt,Barret,FOREE_1812,FOREE_1812
$C3510_MAIN_3140_0200_00_cat,Cait Sith,This is bad!,こら　アカン！
$C3510_MAIN_3140_0200_05_cat,Cait Sith,FOREE_1814,FOREE_1814
$C3510_MAIN_3140_0200_07_tif,Tifa,FOREE_1815,FOREE_1815
$C3510_MAIN_3140_0200_16_tif,Tifa,FOREE_1816,FOREE_1816
$C3510_MAIN_3140_0200_17_cat,Cait Sith,FOREE_1817,FOREE_1817
$C3510_MAIN_3150_0000_05_cld,Cloud,FOREE_1818,FOREE_1818
$C3510_MAIN_3150_0000_08_cld,Cloud,FOREE_1819,FOREE_1819
$C3510_MAIN_3150_0000_11_cld,Cloud,FOREE_1820,FOREE_1820
$C3510_MAIN_3150_0000_14_cld,Cloud,FOREE_1821,FOREE_1821
$C3510_MAIN_3150_0000_17_cld,Cloud,FOREE_1822,FOREE_1822
$C3510_MAIN_3150_0100_00_cld,Cloud,FOREE_1823,FOREE_1823
$C3510_MAIN_3150_0200_00_yfi,Yuffie,Take THIS!,さ～せ～る～か～～～！
$C3510_MAIN_3150_0200_07_yfi,Yuffie,FOREE_1825,FOREE_1825
$C3510_MAIN_3150_0300_00_yfi,Yuffie,Shaaa!,しゃあああ！
$C3510_MAIN_3150_0300_11_cld,Cloud,FOREE_1827,FOREE_1827
$C3510_MAIN_3150_0400_00_red,Red XIII,Cloud!,クラウド！
$C3510_MAIN_3150_0400_07_cld,Cloud,FOREE_1829,FOREE_1829
$C3510_MAIN_3150_0400_10_cld,Cloud,FOREE_1830,FOREE_1830
$C3510_MAIN_3150_0500_00_red,Red XIII,FOREE_1831,FOREE_1831
$C3510_MAIN_3150_0500_03_red,Red XIII,FOREE_1832,FOREE_1832
$C3510_MAIN_3150_0500_11_cld,Cloud,FOREE_1833,FOREE_1833
$C3510_MAIN_3150_0500_14_cld,Cloud,FOREE_1834,FOREE_1834
$C3510_MAIN_3150_0600_00_tif,Tifa,FOREE_1835,FOREE_1835
$C3510_MAIN_3150_0600_05_tif,Tifa,FOREE_1836,FOREE_1836
$C3510_MAIN_3150_0700_00_blt,Barret,FOREE_1837,FOREE_1837
$C3510_MAIN_3150_0800_07_cld,Cloud,FOREE_1838,FOREE_1838
$C3510_MAIN_3150_0800_10_blt,Barret,FOREE_1839,FOREE_1839
$C3510_MAIN_3150_0900_00_cat,Cait Sith,Get outta my way!,ジャマすんで～！
$C3510_MAIN_3150_1000_00_blt,Barret,FOREE_1841,FOREE_1841
$C3510_MAIN_3150_1000_05_blt,Barret,FOREE_1842,FOREE_1842
$C3510_MAIN_3150_1001_00_blt,Barret,FOREE_1843,FOREE_1843
$C3510_MAIN_3150_1002_00_blt,Barret,FOREE_1844,FOREE_1844
$C3510_MAIN_3150_1100_00_cat,Cait Sith,"Here we go, lads!",こっちも　いきまっせ～！
$C3510_MAIN_3150_1100_07_cld,Cloud,FOREE_1846,FOREE_1846
$C3510_MAIN_3150_1100_10_blt,Barret,FOREE_1847,FOREE_1847
$C3510_MAIN_3150_1200_00_cld,Cloud,Let’s finish this!,きめるぞ！
$C3510_MAIN_3150_1400_08_cld,Cloud,FOREE_1849,FOREE_1849
$C3510_MAIN_3150_1400_14_cld,Cloud,FOREE_1850,FOREE_1850
$C3510_MAIN_3150_1400_19_cld,Cloud,FOREE_1851,FOREE_1851
$C3510_MAIN_3150_1400_25_cld,Cloud,FOREE_1852,FOREE_1852
$C3510_MAIN_3200_0000_09_blt,Barret,FOREE_1853,FOREE_1853
$C3510_MAIN_3200_0000_11_cld,Cloud,FOREE_1854,FOREE_1854
$C3510_MAIN_3200_0000_13_tif,Tifa,FOREE_1855,FOREE_1855
$C3510_MAIN_3200_0100_00_blt,Barret,What’s that?,なんだ？
$C3510_MAIN_3200_0100_05_cld,Cloud,FOREE_1857,FOREE_1857
$C3510_MAIN_3300_0050_05_zax,Zack,FOREE_1858,FOREE_1858
$C3510_MAIN_3300_0100_00_zax,Zack,It’s just white as far as I can see.,どこまで行っても　まっしろけ
$C3510_MAIN_3300_0200_00_zax,Zack,Hey!,おーい！
$C3510_MAIN_3300_0200_05_zax,Zack,FOREE_1861,FOREE_1861
